"id","grade","ref","tau","lvBeta","lvA","lvEes","laEmax","laEmin","laV0","vStressed","svr","cSys","pvr","hr","protocol","x","HR","CO","SV","EF","MAP","LAP","EDP","EDV","mPAP","RAP","E","A","EA","DT","ep","Eep","LAVI","TRv","SD","echoGrade","lapHigh"
"g1-008",1,0,0.069971,0.030704,0.26913,2.8716,2.1096,0.24746,19.126,693.86,1.1615,1.1073,0.042572,74.36,"volume",750,69.947,5.5665,79.582,0.57726,115.38,13.053,14.894,137.86,19.041,7.1265,83.037,104.93,0.79137,214.24,5.7978,14.322,31.752,2.2756,3.2342,1,0
"g1-008",1,0,0.069971,0.030704,0.26913,2.8716,2.1096,0.24746,19.126,693.86,1.1615,1.1073,0.042572,74.36,"volume",1000,69,5.5876,80.98,0.57801,116.49,14.418,16.435,140.11,20.433,8.5359,84.488,105.54,0.80055,213.49,5.7341,14.734,32.914,2.2866,3.5979,1,0
"g1-008",1,0,0.069971,0.030704,0.26913,2.8716,2.1096,0.24746,19.126,693.86,1.1615,1.1073,0.042572,74.36,"volume",1500,67.355,5.6057,83.225,0.57958,118.37,17.253,19.513,143.6,23.286,11.513,85.94,107.77,0.79748,214.95,5.5678,15.435,34.748,2.2979,4.1871,2,1
"g1-008",1,0,0.069971,0.030704,0.26913,2.8716,2.1096,0.24746,19.126,693.86,1.1615,1.1073,0.042572,74.36,"volume",2000,65.846,5.5968,84.999,0.58099,120.1,20.2,22.621,146.3,26.224,14.611,86.557,110.23,0.78528,216.45,5.3674,16.126,36.066,2.3009,4.4763,2,1
"g1-008",1,0,0.069971,0.030704,0.26913,2.8716,2.1096,0.24746,19.126,693.86,1.1615,1.1073,0.042572,74.36,"afterload",0.7,74.36,5.7784,77.708,0.63238,86.816,8.8355,9.0632,122.88,15.052,4.1852,75.067,109.22,0.68732,NA,5.9361,12.646,27.487,2.1893,2.5483,1,0
"g1-008",1,0,0.069971,0.030704,0.26913,2.8716,2.1096,0.24746,19.126,693.86,1.1615,1.1073,0.042572,74.36,"afterload",0.85,74.36,5.5434,74.548,0.59956,99.251,8.9758,9.3018,124.34,14.94,3.8771,74.277,109.95,0.67555,NA,5.9276,12.531,27.19,2.185,2.4227,1,0
"g1-008",1,0,0.069971,0.030704,0.26913,2.8716,2.1096,0.24746,19.126,693.86,1.1615,1.1073,0.042572,74.36,"afterload",1,74.36,5.3235,71.591,0.57021,110.63,9.0938,9.5098,125.55,14.822,3.6036,73.28,110.44,0.6635,NA,5.9174,12.384,26.901,2.1795,2.4324,1,0
"g1-008",1,0,0.069971,0.030704,0.26913,2.8716,2.1096,0.24746,19.126,693.86,1.1615,1.1073,0.042572,74.36,"afterload",1.25,74.36,4.9879,67.077,0.5274,127.6,9.2511,9.8044,127.19,14.619,3.2108,71.319,110.9,0.6431,NA,5.8979,12.092,26.44,2.1682,2.5545,1,0
"g1-008",1,0,0.069971,0.030704,0.26913,2.8716,2.1096,0.24746,19.126,693.86,1.1615,1.1073,0.042572,74.36,"afterload",1.5,74.36,4.6872,63.034,0.49072,142.42,9.368,10.044,128.46,14.412,2.8837,69.139,111.04,0.62263,NA,5.8769,11.765,26.004,2.155,2.6853,1,0
"g1-008",1,0,0.069971,0.030704,0.26913,2.8716,2.1096,0.24746,19.126,693.86,1.1615,1.1073,0.042572,74.36,"afterload",1.75,74.36,4.4165,59.393,0.45881,155.47,9.4537,10.238,129.45,14.206,2.6089,66.853,110.99,0.60234,NA,5.8549,11.418,25.591,2.1407,2.8225,1,0
"g1-008",1,0,0.069971,0.030704,0.26913,2.8716,2.1096,0.24746,19.126,693.86,1.1615,1.1073,0.042572,74.36,"surge",1,74.36,5.1243,68.912,0.49202,157.42,13.021,14.86,140.07,18.536,4.8403,79.295,119.53,0.66341,NA,5.8068,13.655,30.611,2.3211,3.3344,1,0
"g1-008",1,0,0.069971,0.030704,0.26913,2.8716,2.1096,0.24746,19.126,693.86,1.1615,1.1073,0.042572,74.36,"af",70,69.479,4.5233,65.103,0.57185,99.778,9.9392,8.2452,119.37,14.844,4.532,77.663,0,NA,239.32,5.9153,13.129,27.587,2.0836,1.1822,NA,0
"g1-008",1,0,0.069971,0.030704,0.26913,2.8716,2.1096,0.24746,19.126,693.86,1.1615,1.1073,0.042572,74.36,"af",90,89.33,4.599,51.483,0.53956,100.33,11.116,7.4567,104.11,16.096,4.0438,80.004,0,NA,243.32,5.9277,13.497,27.213,2.0976,1.2422,NA,0
"g1-008",1,0,0.069971,0.030704,0.26913,2.8716,2.1096,0.24746,19.126,693.86,1.1615,1.1073,0.042572,74.36,"af",110,109.18,4.2737,39.143,0.4987,98.452,14.486,10.326,78.133,19.012,4.5965,82.353,0,NA,229.13,5.9173,13.917,30.292,2.1411,2.9806,NA,0
"g1-008",1,0,0.069971,0.030704,0.26913,2.8716,2.1096,0.24746,19.126,693.86,1.1615,1.1073,0.042572,74.36,"af",130,129.03,3.5332,27.383,0.44839,86.304,18.142,15.62,53.678,21.855,5.6186,93.076,0,NA,NA,5.7858,16.087,33.459,2.093,1.4868,NA,0
"g1-008",1,0,0.069971,0.030704,0.26913,2.8716,2.1096,0.24746,19.126,693.86,1.1615,1.1073,0.042572,74.36,"af",150,148.88,2.6472,17.78,0.35218,66.187,19.257,20.107,39.192,22.151,6.7218,82.781,0,NA,NA,5.7307,14.445,33.651,1.9942,1.7266,NA,0
"g1-009",1,0,0.071106,0.029538,0.26164,2.5031,1.7192,0.18418,13.257,661.63,1.1206,1.0735,0.051942,69.49,"volume",0,69.486,4.9806,71.677,0.55357,100.24,7.7577,8.9489,129.48,13.893,3.5281,68.465,107.36,0.6377,NA,5.8106,11.783,26.412,2.1401,2.9373,1,0
"g1-009",1,0,0.071106,0.029538,0.26164,2.5031,1.7192,0.18418,13.257,661.63,1.1206,1.0735,0.051942,69.49,"volume",-2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g1-009",1,0,0.071106,0.029538,0.26164,2.5031,1.7192,0.18418,13.257,661.63,1.1206,1.0735,0.051942,69.49,"volume",-1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g1-009",1,0,0.071106,0.029538,0.26164,2.5031,1.7192,0.18418,13.257,661.63,1.1206,1.0735,0.051942,69.49,"volume",-1000,84.581,3.6173,42.767,0.51134,80.026,4.4773,2.5028,83.638,8.9355,1.3478,62.313,105.7,0.58951,NA,5.9336,10.502,17.628,1.7695,3.0897,1,0
"g1-009",1,0,0.071106,0.029538,0.26164,2.5031,1.7192,0.18418,13.257,661.63,1.1206,1.0735,0.051942,69.49,"volume",-750,79.534,4.1114,51.693,0.52708,87.916,4.9699,3.4974,98.075,10.037,1.6495,65.212,108.04,0.60359,NA,5.902,11.049,19.575,1.8917,2.515,1,0
"g1-009",1,0,0.071106,0.029538,0.26164,2.5031,1.7192,0.18418,13.257,661.63,1.1206,1.0735,0.051942,69.49,"volume",-500,75.135,4.5127,60.061,0.53975,93.628,5.6403,5.0626,111.28,11.2,2.0777,63.224,108.06,0.5851,NA,5.8706,10.77,21.709,1.9911,2.4746,1,0
"g1-009",1,0,0.071106,0.029538,0.26164,2.5031,1.7192,0.18418,13.257,661.63,1.1206,1.0735,0.051942,69.49,"volume",-250,71.853,4.7953,66.739,0.54816,97.593,6.6009,6.9749,121.76,12.513,2.6967,63.599,107.78,0.59009,NA,5.8416,10.887,24.06,2.0755,2.6728,1,0
"g1-009",1,0,0.071106,0.029538,0.26164,2.5031,1.7192,0.18418,13.257,661.63,1.1206,1.0735,0.051942,69.49,"volume",250,67.792,5.093,75.127,0.55656,102.2,8.984,10.802,134.99,15.259,4.5766,72.52,107.38,0.67534,234.63,5.7746,12.558,28.524,2.1831,3.2786,1,0
"g1-009",1,0,0.071106,0.029538,0.26164,2.5031,1.7192,0.18418,13.257,661.63,1.1206,1.0735,0.051942,69.49,"volume",500,66.561,5.1593,77.513,0.5583,103.66,10.256,12.46,138.84,16.614,5.8053,75.602,108.58,0.69627,225.73,5.7276,13.2,30.357,2.2096,3.7313,1,0
"g1-009",1,0,0.071106,0.029538,0.26164,2.5031,1.7192,0.18418,13.257,661.63,1.1206,1.0735,0.051942,69.49,"volume",750,65.538,5.1959,79.282,0.5593,104.89,11.572,14.008,141.76,17.976,7.1445,77.759,110.55,0.70337,221.64,5.6659,13.724,31.928,2.2264,4.2947,1,0
"g1-009",1,0,0.071106,0.029538,0.26164,2.5031,1.7192,0.18418,13.257,661.63,1.1206,1.0735,0.051942,69.49,"volume",1000,64.611,5.2159,80.727,0.56005,105.96,12.934,15.524,144.14,19.361,8.5543,79.195,112.69,0.70275,219.56,5.5892,14.169,33.264,2.2376,4.8885,1,0
"g1-009",1,0,0.071106,0.029538,0.26164,2.5031,1.7192,0.18418,13.257,661.63,1.1206,1.0735,0.051942,69.49,"volume",1500,62.997,5.2314,83.042,0.56143,107.96,15.784,18.566,147.92,22.233,11.519,80.802,116.88,0.69131,219.41,5.396,14.974,35.334,2.2513,5.718,2,1
"g1-009",1,0,0.071106,0.029538,0.26164,2.5031,1.7192,0.18418,13.257,661.63,1.1206,1.0735,0.051942,69.49,"volume",2000,61.559,5.2287,84.938,0.5631,109.8,18.76,21.724,150.85,25.206,14.609,81.716,120.69,0.67707,219.18,5.1746,15.792,36.804,2.2573,6.0907,2,1
"g1-009",1,0,0.071106,0.029538,0.26164,2.5031,1.7192,0.18418,13.257,661.63,1.1206,1.0735,0.051942,69.49,"afterload",0.7,69.49,5.3919,77.593,0.6149,78.645,7.4585,8.393,126.19,14.102,4.0801,70.309,105.2,0.66836,NA,5.8335,12.053,26.814,2.15,2.9578,1,0
"g1-009",1,0,0.071106,0.029538,0.26164,2.5031,1.7192,0.18418,13.257,661.63,1.1206,1.0735,0.051942,69.49,"afterload",0.85,69.49,5.179,74.529,0.58239,89.932,7.6197,8.685,127.97,14,3.7875,69.485,106.4,0.65308,NA,5.8227,11.933,26.613,2.1457,2.8892,1,0
"g1-009",1,0,0.071106,0.029538,0.26164,2.5031,1.7192,0.18418,13.257,661.63,1.1206,1.0735,0.051942,69.49,"afterload",1,69.49,4.9793,71.656,0.55343,100.28,7.7583,8.947,129.48,13.896,3.5268,68.464,107.38,0.63761,NA,5.8106,11.783,26.41,2.1404,2.9375,1,0
"g1-009",1,0,0.071106,0.029538,0.26164,2.5031,1.7192,0.18418,13.257,661.63,1.1206,1.0735,0.051942,69.49,"afterload",1.25,69.49,4.6746,67.27,0.51125,115.81,7.9534,9.3389,131.59,13.715,3.1484,66.481,108.68,0.61169,NA,5.7883,11.485,26.082,2.1297,3.121,1,0
"g1-009",1,0,0.071106,0.029538,0.26164,2.5031,1.7192,0.18418,13.257,661.63,1.1206,1.0735,0.051942,69.49,"afterload",1.5,69.49,4.4006,63.327,0.47522,129.42,8.108,9.6719,133.27,13.532,2.8313,64.282,109.67,0.58612,NA,5.7647,11.151,25.761,2.1173,3.3162,1,0
"g1-009",1,0,0.071106,0.029538,0.26164,2.5031,1.7192,0.18418,13.257,661.63,1.1206,1.0735,0.051942,69.49,"afterload",1.75,69.49,4.1532,59.767,0.44401,141.43,8.2305,9.9546,134.62,13.35,2.5635,61.975,110.43,0.5612,NA,5.7405,10.796,25.45,2.1037,3.5219,1,0
"g1-009",1,0,0.071106,0.029538,0.26164,2.5031,1.7192,0.18418,13.257,661.63,1.1206,1.0735,0.051942,69.49,"surge",1,69.49,4.799,69.06,0.47604,143,11.491,14.304,145.08,17.407,4.9268,73.425,120.55,0.60909,204.41,5.677,12.934,30.925,2.2665,4.3999,1,0
"g1-009",1,0,0.071106,0.029538,0.26164,2.5031,1.7192,0.18418,13.257,661.63,1.1206,1.0735,0.051942,69.49,"af",70,69.479,4.3292,62.31,0.54754,91.246,8.7232,7.1451,119.88,14.1,4.1412,74.248,0,NA,248.6,5.823,12.751,27.592,2.051,1.1837,NA,0
"g1-009",1,0,0.071106,0.029538,0.26164,2.5031,1.7192,0.18418,13.257,661.63,1.1206,1.0735,0.051942,69.49,"af",90,89.33,4.3807,49.04,0.51479,91.851,9.9276,6.6144,103.2,15.355,3.7788,76.841,0,NA,251.27,5.8492,13.137,27.944,2.0548,1.4831,NA,0
"g1-009",1,0,0.071106,0.029538,0.26164,2.5031,1.7192,0.18418,13.257,661.63,1.1206,1.0735,0.051942,69.49,"af",110,109.18,4.0505,37.099,0.47441,89.74,13.04,9.3797,77.166,17.957,4.3443,77.676,0,NA,244.66,5.8426,13.295,32.051,2.0794,2.7591,NA,0
"g1-009",1,0,0.071106,0.029538,0.26164,2.5031,1.7192,0.18418,13.257,661.63,1.1206,1.0735,0.051942,69.49,"af",130,129.03,3.3479,25.946,0.42531,78.709,16.37,14.443,53.204,20.405,5.3472,90.052,0,NA,NA,5.7468,15.67,36.279,2.0106,1.6882,NA,1
"g1-009",1,0,0.071106,0.029538,0.26164,2.5031,1.7192,0.18418,13.257,661.63,1.1206,1.0735,0.051942,69.49,"af",150,148.88,2.5611,17.202,0.28252,61.995,16.962,18.616,47.752,20.179,6.4249,78.675,0,NA,NA,5.6231,13.991,35.971,1.8832,2.6571,NA,1
"g1-010",1,0,0.060136,0.031569,0.23518,2.5476,1.5206,0.18337,12.379,631.1,1.1673,1.0309,0.043233,63.091,"volume",0,63.098,4.5725,72.468,0.55898,95.612,7.5316,9.949,129.65,12.503,3.2357,72.521,89.817,0.80742,228.77,6.8754,10.548,26.281,2.0803,2.6379,1,0
"g1-010",1,0,0.060136,0.031569,0.23518,2.5476,1.5206,0.18337,12.379,631.1,1.1673,1.0309,0.043233,63.091,"volume",-2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g1-010",1,0,0.060136,0.031569,0.23518,2.5476,1.5206,0.18337,12.379,631.1,1.1673,1.0309,0.043233,63.091,"volume",-1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g1-010",1,0,0.060136,0.031569,0.23518,2.5476,1.5206,0.18337,12.379,631.1,1.1673,1.0309,0.043233,63.091,"volume",-1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g1-010",1,0,0.060136,0.031569,0.23518,2.5476,1.5206,0.18337,12.379,631.1,1.1673,1.0309,0.043233,63.091,"volume",-750,70.653,3.9188,55.466,0.53835,85.654,3.9332,3.9281,103.03,8.1961,1.2461,52.432,74.534,0.70346,NA,6.9719,7.5204,18.322,1.8157,1.9413,1,0
"g1-010",1,0,0.060136,0.031569,0.23518,2.5476,1.5206,0.18337,12.379,631.1,1.1673,1.0309,0.043233,63.091,"volume",-500,67.384,4.2152,62.555,0.54818,90.034,4.9943,5.791,114.11,9.5758,1.7201,59.452,78.537,0.75699,265.84,6.9391,8.5676,21,1.9232,2.1534,1,0
"g1-010",1,0,0.060136,0.031569,0.23518,2.5476,1.5206,0.18337,12.379,631.1,1.1673,1.0309,0.043233,63.091,"volume",-250,64.889,4.4311,68.288,0.55487,93.287,6.2105,7.8955,123.07,11.028,2.3724,66.275,83.967,0.7893,245.85,6.9077,9.5943,23.705,2.0127,2.3844,1,0
"g1-010",1,0,0.060136,0.031569,0.23518,2.5476,1.5206,0.18337,12.379,631.1,1.1673,1.0309,0.043233,63.091,"volume",250,61.782,4.6551,75.348,0.56118,97.292,8.895,11.785,134.27,13.958,4.2965,77.799,95.115,0.81795,214.79,6.8367,11.38,28.596,2.1263,2.9441,1,0
"g1-010",1,0,0.060136,0.031569,0.23518,2.5476,1.5206,0.18337,12.379,631.1,1.1673,1.0309,0.043233,63.091,"volume",500,60.729,4.7019,77.424,0.56244,98.549,10.275,13.443,137.66,15.385,5.5088,81.971,99.611,0.82291,204.42,6.7871,12.077,30.62,2.1568,3.3394,1,0
"g1-010",1,0,0.060136,0.031569,0.23518,2.5476,1.5206,0.18337,12.379,631.1,1.1673,1.0309,0.043233,63.091,"volume",750,59.863,4.7312,79.033,0.56316,99.735,11.693,15.028,140.34,16.837,6.8231,85.149,103.46,0.82304,198.16,6.7205,12.67,32.393,2.1796,3.8442,1,0
"g1-010",1,0,0.060136,0.031569,0.23518,2.5476,1.5206,0.18337,12.379,631.1,1.1673,1.0309,0.043233,63.091,"volume",1000,59.08,4.7493,80.388,0.56389,100.78,13.147,16.589,142.56,18.311,8.209,87.476,106.78,0.81922,194.98,6.6371,13.18,33.919,2.1967,4.43,1,0
"g1-010",1,0,0.060136,0.031569,0.23518,2.5476,1.5206,0.18337,12.379,631.1,1.1673,1.0309,0.043233,63.091,"volume",1500,57.624,4.7588,82.584,0.56511,102.71,16.139,19.708,146.14,21.315,11.123,90.316,112.38,0.80369,192.42,6.4272,14.052,36.286,2.2189,5.4313,2,1
"g1-010",1,0,0.060136,0.031569,0.23518,2.5476,1.5206,0.18337,12.379,631.1,1.1673,1.0309,0.043233,63.091,"volume",2000,56.3,4.7517,84.4,0.5666,104.54,19.219,22.907,148.96,24.387,14.169,91.939,117.03,0.78558,191.71,6.1794,14.878,37.968,2.2312,5.9353,2,1
"g1-010",1,0,0.060136,0.031569,0.23518,2.5476,1.5206,0.18337,12.379,631.1,1.1673,1.0309,0.043233,63.091,"afterload",0.7,63.091,4.9418,78.329,0.61868,74.778,7.2101,9.2848,126.61,12.581,3.7672,74.527,86.707,0.85953,241.03,6.9008,10.8,26.651,2.0832,2.6801,1,0
"g1-010",1,0,0.060136,0.031569,0.23518,2.5476,1.5206,0.18337,12.379,631.1,1.1673,1.0309,0.043233,63.091,"afterload",0.85,63.091,4.7514,75.31,0.58717,85.629,7.3825,9.6377,128.26,12.547,3.4857,73.622,88.37,0.83311,234.52,6.8891,10.687,26.469,2.0823,2.6194,1,0
"g1-010",1,0,0.060136,0.031569,0.23518,2.5476,1.5206,0.18337,12.379,631.1,1.1673,1.0309,0.043233,63.091,"afterload",1,63.091,4.5721,72.469,0.55896,95.611,7.5313,9.9495,129.65,12.502,3.2347,72.519,89.821,0.80737,228.81,6.8753,10.548,26.281,2.0802,2.638,1,0
"g1-010",1,0,0.060136,0.031569,0.23518,2.5476,1.5206,0.18337,12.379,631.1,1.1673,1.0309,0.043233,63.091,"afterload",1.25,63.091,4.2978,68.121,0.51778,110.59,7.7411,10.404,131.57,12.415,2.8713,70.399,91.874,0.76625,220.25,6.8498,10.278,25.969,2.0741,2.8176,1,0
"g1-010",1,0,0.060136,0.031569,0.23518,2.5476,1.5206,0.18337,12.379,631.1,1.1673,1.0309,0.043233,63.091,"afterload",1.5,63.091,4.05,64.194,0.48239,123.76,7.9096,10.782,133.08,12.314,2.5665,68.058,93.537,0.7276,212.59,6.8225,9.9755,25.659,2.0658,3.0089,1,0
"g1-010",1,0,0.060136,0.031569,0.23518,2.5476,1.5206,0.18337,12.379,631.1,1.1673,1.0309,0.043233,63.091,"afterload",1.75,63.091,3.8258,60.639,0.4516,135.39,8.0447,11.094,134.29,12.205,2.3094,65.603,94.885,0.69139,206.36,6.7945,9.6553,25.356,2.0559,3.2101,1,0
"g1-010",1,0,0.060136,0.031569,0.23518,2.5476,1.5206,0.18337,12.379,631.1,1.1673,1.0309,0.043233,63.091,"surge",1,63.091,4.3703,69.269,0.48272,135.49,11.415,15.504,143.51,16.168,4.6959,79.169,107.7,0.73507,185.05,6.7297,11.764,31.07,2.2127,3.9218,1,0
"g1-010",1,0,0.060136,0.031569,0.23518,2.5476,1.5206,0.18337,12.379,631.1,1.1673,1.0309,0.043233,63.091,"af",70,69.479,4.3045,61.954,0.54294,91.283,8.09,6.9753,117.82,12.786,3.4301,76.739,0,NA,232.82,6.9004,11.121,26.582,2.0035,1.0951,NA,0
"g1-010",1,0,0.060136,0.031569,0.23518,2.5476,1.5206,0.18337,12.379,631.1,1.1673,1.0309,0.043233,63.091,"af",90,89.33,4.4415,49.72,0.51264,92.118,8.4557,5.4478,105.53,13.332,3.0134,77.421,0,NA,239.67,6.9316,11.169,25.59,1.976,1.0612,NA,0
"g1-010",1,0,0.060136,0.031569,0.23518,2.5476,1.5206,0.18337,12.379,631.1,1.1673,1.0309,0.043233,63.091,"af",110,109.18,4.2262,38.709,0.47716,91.484,10.747,6.9555,83.231,15.318,3.4062,81.604,0,NA,235.19,6.9376,11.763,28.072,1.9811,3.0875,NA,0
"g1-010",1,0,0.060136,0.031569,0.23518,2.5476,1.5206,0.18337,12.379,631.1,1.1673,1.0309,0.043233,63.091,"af",130,129.03,3.7098,28.751,0.43539,85.886,14.106,11.42,60.66,18.052,4.2924,95.048,0,NA,NA,6.8478,13.88,32.732,1.9495,1.3182,NA,0
"g1-010",1,0,0.060136,0.031569,0.23518,2.5476,1.5206,0.18337,12.379,631.1,1.1673,1.0309,0.043233,63.091,"af",150,148.88,2.9366,19.724,0.38091,71.126,16.792,17.397,41.099,19.938,5.4306,89.321,0,NA,NA,6.7267,13.279,36.196,1.9422,1.6445,NA,1
"g1-011",1,0,0.064196,0.033521,0.26011,3.2457,1.6051,0.18691,16.853,602.08,1.4592,0.85031,0.032428,70.173,"volume",0,70.149,4.7058,67.083,0.55108,120.58,8.2269,10.347,121.73,12.494,2.5948,69.942,102.21,0.68428,220.44,6.4434,10.855,28.107,2.0786,2.9824,1,0
"g1-011",1,0,0.064196,0.033521,0.26011,3.2457,1.6051,0.18691,16.853,602.08,1.4592,0.85031,0.032428,70.173,"volume",-2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g1-011",1,0,0.064196,0.033521,0.26011,3.2457,1.6051,0.18691,16.853,602.08,1.4592,0.85031,0.032428,70.173,"volume",-1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g1-011",1,0,0.064196,0.033521,0.26011,3.2457,1.6051,0.18691,16.853,602.08,1.4592,0.85031,0.032428,70.173,"volume",-1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g1-011",1,0,0.064196,0.033521,0.26011,3.2457,1.6051,0.18691,16.853,602.08,1.4592,0.85031,0.032428,70.173,"volume",-750,81.777,3.8409,46.968,0.51902,106.28,4.8856,3.668,90.493,8.3699,1.2053,61.364,101.97,0.60178,NA,6.5268,9.4019,20.136,1.7678,2.5027,1,0
"g1-011",1,0,0.064196,0.033521,0.26011,3.2457,1.6051,0.18691,16.853,602.08,1.4592,0.85031,0.032428,70.173,"volume",-500,76.754,4.2275,55.079,0.5336,112.96,5.6947,5.5092,103.22,9.5304,1.5047,58.383,101.39,0.57584,NA,6.4961,8.9874,22.529,1.8849,2.4726,1,0
"g1-011",1,0,0.064196,0.033521,0.26011,3.2457,1.6051,0.18691,16.853,602.08,1.4592,0.85031,0.032428,70.173,"volume",-250,72.985,4.505,61.724,0.54387,117.4,6.8845,7.7897,113.5,10.973,1.9536,63.961,101.34,0.63115,NA,6.4697,9.8862,25.318,1.9918,2.7113,1,0
"g1-011",1,0,0.064196,0.033521,0.26011,3.2457,1.6051,0.18691,16.853,602.08,1.4592,0.85031,0.032428,70.173,"volume",250,68.184,4.8413,71.003,0.55575,122.91,9.6676,12.82,127.77,14.06,3.4574,75.343,104.97,0.71777,206.94,6.4133,11.748,30.731,2.1464,3.2984,1,0
"g1-011",1,0,0.064196,0.033521,0.26011,3.2457,1.6051,0.18691,16.853,602.08,1.4592,0.85031,0.032428,70.173,"volume",500,66.754,4.919,73.688,0.55851,124.5,11.153,14.96,131.94,15.614,4.5171,79.848,108.6,0.73527,195.93,6.3761,12.523,33.071,2.1941,3.6992,1,0
"g1-011",1,0,0.064196,0.033521,0.26011,3.2457,1.6051,0.18691,16.853,602.08,1.4592,0.85031,0.032428,70.173,"volume",750,65.67,4.9663,75.625,0.56031,125.77,12.654,16.847,134.97,17.159,5.7304,83.32,112.29,0.74203,188.96,6.3262,13.171,35.092,2.2279,4.217,2,1
"g1-011",1,0,0.064196,0.033521,0.26011,3.2457,1.6051,0.18691,16.853,602.08,1.4592,0.85031,0.032428,70.173,"volume",1000,64.738,4.9947,77.153,0.56154,126.85,14.178,18.624,137.39,18.707,7.0414,85.863,115.66,0.74235,185.09,6.2633,13.709,36.817,2.2534,4.8377,2,1
"g1-011",1,0,0.064196,0.033521,0.26011,3.2457,1.6051,0.18691,16.853,602.08,1.4592,0.85031,0.032428,70.173,"volume",1500,63.139,5.0289,79.649,0.56398,128.83,17.317,22.119,141.23,21.878,9.8506,89.123,121.53,0.73332,182.13,6.0971,14.617,39.547,2.2905,6.0088,2,1
"g1-011",1,0,0.064196,0.033521,0.26011,3.2457,1.6051,0.18691,16.853,602.08,1.4592,0.85031,0.032428,70.173,"volume",2000,61.71,5.0394,81.662,0.56621,130.63,20.541,25.647,144.23,25.11,12.819,91.077,126.47,0.72016,181.15,5.896,15.447,41.504,2.3155,6.654,2,1
"g1-011",1,0,0.064196,0.033521,0.26011,3.2457,1.6051,0.18691,16.853,602.08,1.4592,0.85031,0.032428,70.173,"afterload",0.7,70.173,5.1534,73.439,0.61444,94.679,7.9961,9.8039,119.52,12.67,3.0714,72.614,100.74,0.72081,231.43,6.4708,11.222,28.712,2.0934,2.9767,1,0
"g1-011",1,0,0.064196,0.033521,0.26011,3.2457,1.6051,0.18691,16.853,602.08,1.4592,0.85031,0.032428,70.173,"afterload",0.85,70.173,4.9213,70.131,0.58089,108.26,8.1261,10.098,120.73,12.59,2.8175,71.382,101.59,0.70268,225.94,6.458,11.053,28.411,2.0868,2.9156,1,0
"g1-011",1,0,0.064196,0.033521,0.26011,3.2457,1.6051,0.18691,16.853,602.08,1.4592,0.85031,0.032428,70.173,"afterload",1,70.173,4.7072,67.08,0.5511,120.61,8.2295,10.347,121.72,12.5,2.5968,69.955,102.25,0.68416,220.79,6.4437,10.856,28.11,2.0791,2.9822,1,0
"g1-011",1,0,0.064196,0.033521,0.26011,3.2457,1.6051,0.18691,16.853,602.08,1.4592,0.85031,0.032428,70.173,"afterload",1.25,70.173,4.3856,62.497,0.50793,138.87,8.3617,10.693,123.05,12.34,2.286,67.329,103.08,0.65316,213.1,6.4179,10.491,27.628,2.0645,3.1848,1,0
"g1-011",1,0,0.064196,0.033521,0.26011,3.2457,1.6051,0.18691,16.853,602.08,1.4592,0.85031,0.032428,70.173,"afterload",1.5,70.173,4.1014,58.448,0.4712,154.69,8.4545,10.963,124.04,12.175,2.0327,64.552,103.66,0.62273,206.78,6.3911,10.1,27.171,2.0487,3.3996,1,0
"g1-011",1,0,0.064196,0.033521,0.26011,3.2457,1.6051,0.18691,16.853,602.08,1.4592,0.85031,0.032428,70.173,"afterload",1.75,70.173,3.849,54.85,0.43951,168.48,8.5183,11.174,124.8,12.01,1.8245,61.738,104.05,0.59332,201.21,6.3636,9.7018,26.738,2.0306,3.6249,1,0
"g1-011",1,0,0.064196,0.033521,0.26011,3.2457,1.6051,0.18691,16.853,602.08,1.4592,0.85031,0.032428,70.173,"surge",1,70.173,4.5419,64.724,0.47324,172.84,12.398,17.072,136.78,16.52,3.7662,76.315,118.35,0.64481,177.77,6.3169,12.081,33.539,2.2501,4.4694,1,0
"g1-011",1,0,0.064196,0.033521,0.26011,3.2457,1.6051,0.18691,16.853,602.08,1.4592,0.85031,0.032428,70.173,"af",70,69.479,4.1369,59.541,0.54648,110.93,9.2551,7.9035,113.23,13.02,3.1715,76.508,0,NA,220.81,6.4562,11.85,29.56,2.0162,1.0951,NA,0
